sample_nb,density,max_cycle,avgcycle,nb_attractor,nb_fixed_point,mxc_inhib,avgc_inhib,mxc_exct,avgc_exct,mxc_all,avgc_all,totalInhibition,totalExcitation,totalAutoInhibition,totalAutoExcitation,
320,0.861,2,1.333,3,2,5,3.000,6,3.000,6,4.594,14,17,2,2,
321,0.694,2,1.500,2,1,5,2.500,5,3.143,6,3.962,13,12,3,1,
322,0.472,2,1.333,6,4,2,1.500,2,1.500,6,3.278,10,7,1,1,
323,0.861,1,1.000,1,1,6,3.211,4,2.429,6,4.525,18,13,3,2,
324,0.333,1,1.000,2,2,0,0.000,3,1.667,4,2.286,4,8,0,2,
325,0.778,1,1.000,2,2,3,2.500,6,2.842,6,4.381,9,19,0,4,
326,1.000,1,1.000,1,1,6,3.429,6,2.917,6,4.713,19,17,4,2,
327,0.306,2,1.400,5,3,0,0.000,2,1.500,3,2.000,4,7,0,1,
328,0.722,2,1.500,2,1,2,1.400,4,1.833,6,3.702,12,14,3,3,
329,0.306,1,1.000,1,1,0,0.000,2,2.000,5,3.167,5,6,0,0,
330,1.000,3,2.000,2,1,6,3.433,6,3.455,6,4.713,19,17,3,3,
331,0.306,3,1.667,3,2,0,0.000,5,3.667,5,3.556,4,7,0,0,
332,0.417,1,1.000,1,1,3,1.750,2,2.000,5,2.727,9,6,2,0,
333,0.361,1,1.000,3,3,0,0.000,4,2.500,5,3.250,4,9,0,2,
334,0.306,2,1.250,4,3,1,1.000,2,1.333,3,1.600,3,8,1,2,
335,0.694,1,1.000,2,2,2,1.250,2,1.250,6,3.333,14,11,3,3,
336,0.583,2,1.500,2,1,2,1.500,2,1.333,5,2.727,13,8,2,2,
337,0.306,1,1.000,3,3,1,1.000,1,1.000,4,2.000,6,5,1,2,
338,0.333,2,1.250,4,3,0,0.000,2,1.500,5,2.875,5,7,0,1,
339,0.278,1,1.000,4,4,0,0.000,1,1.000,3,1.750,4,6,0,2,
340,0.389,1,1.000,2,2,5,2.600,1,1.000,5,2.667,10,4,2,1,
341,0.528,3,2.000,2,1,2,1.333,1,1.000,6,2.875,9,10,2,2,
342,0.389,4,2.500,4,2,0,0.000,1,1.000,6,3.100,5,9,0,2,
343,0.750,3,1.667,3,2,6,3.621,5,2.500,6,4.198,17,10,1,3,
344,0.389,1,1.000,1,1,1,1.000,2,2.000,6,3.200,7,7,2,0,
345,0.750,2,1.667,3,1,2,1.333,6,3.957,6,4.350,11,16,2,1,
346,0.444,3,1.800,5,3,3,2.333,3,2.000,6,3.923,9,7,0,1,
347,0.278,1,1.000,1,1,1,1.000,0,0.000,3,2.000,5,5,1,0,
348,0.722,2,1.500,2,1,3,1.600,6,3.500,6,4.093,12,14,3,1,
349,0.417,1,1.000,11,11,0,0.000,1,1.000,3,1.500,6,9,0,4,
350,0.250,2,1.250,4,3,0,0.000,2,1.500,3,2.250,3,6,0,1,
351,0.250,1,1.000,1,1,6,3.333,0,0.000,6,3.500,8,1,1,0,
352,0.667,2,1.500,2,1,6,3.750,2,2.000,6,4.229,16,8,2,0,
353,0.722,1,1.000,4,4,2,2.000,6,3.062,6,4.200,8,18,0,4,
354,0.361,1,1.000,1,1,4,3.500,0,0.000,4,3.000,7,6,0,0,
355,0.306,1,1.000,2,2,2,1.333,1,1.000,2,1.250,5,6,2,1,
356,0.917,2,1.667,3,1,5,2.125,6,3.500,6,4.524,13,20,3,3,
357,0.389,1,1.000,1,1,3,2.000,0,0.000,6,3.583,7,7,1,0,
358,0.250,2,1.538,13,6,1,1.000,2,1.667,2,1.500,2,7,1,1,
359,0.694,3,1.667,3,2,4,2.444,4,2.143,6,3.643,14,11,2,3,
360,0.306,3,2.000,5,2,1,1.000,3,2.333,3,1.833,4,7,2,1,
361,0.639,2,1.750,4,1,2,1.400,5,2.200,6,3.882,11,12,3,2,
362,0.694,3,2.000,2,1,5,2.833,3,2.250,6,4.202,16,9,2,1,
363,0.306,1,1.000,2,2,1,1.000,1,1.000,4,2.667,7,4,1,1,
364,0.278,1,1.000,4,4,1,1.000,1,1.000,3,1.600,4,6,1,2,
365,0.778,1,1.000,2,2,5,2.833,4,2.091,6,3.933,12,16,1,4,
366,0.750,1,1.000,3,3,3,2.000,6,3.091,6,4.427,13,14,1,2,
367,0.806,4,1.800,5,3,4,2.600,6,3.150,6,4.308,11,18,2,4,
368,0.389,1,1.000,3,3,3,2.000,1,1.000,4,2.111,7,7,1,3,
369,0.889,3,2.000,2,1,6,3.125,3,1.875,6,4.404,17,15,3,3,
370,0.333,1,1.000,2,2,2,1.500,1,1.000,2,1.400,10,2,2,1,
371,0.306,2,1.333,3,2,0,0.000,2,2.000,6,3.875,6,5,0,0,
372,0.694,2,1.750,4,1,5,2.857,3,1.667,6,4.037,15,10,1,3,
373,0.806,2,1.500,4,2,6,2.500,6,2.909,6,4.343,15,14,3,2,
374,0.250,1,1.000,1,1,1,1.000,1,1.000,2,1.250,4,5,2,1,
375,0.222,1,1.000,1,1,0,0.000,0,0.000,4,3.000,5,3,0,0,
376,0.389,2,1.250,4,3,5,3.333,2,1.500,6,3.800,8,6,0,1,
377,0.611,1,1.000,1,1,1,1.000,4,2.333,6,4.121,12,10,1,1,
378,0.222,3,2.000,2,1,0,0.000,3,3.000,4,3.000,3,5,0,0,
379,0.278,2,1.667,3,1,1,1.000,2,2.000,4,2.200,6,4,2,0,
380,0.417,1,1.000,5,5,2,1.500,3,1.750,5,2.545,5,10,1,2,
381,0.306,1,1.000,4,4,0,0.000,1,1.000,1,1.000,5,6,0,2,
382,0.917,1,1.000,2,2,6,3.719,6,3.167,6,4.613,19,14,3,2,
383,0.944,2,1.500,2,1,5,2.143,6,4.219,6,4.601,13,21,4,2,
384,0.361,1,1.000,2,2,3,2.000,1,1.000,4,2.444,6,7,1,1,
385,0.500,2,1.333,3,2,4,3.000,2,1.500,5,3.318,8,10,1,1,
386,0.500,1,1.000,3,3,2,1.500,1,1.000,6,3.667,11,7,1,2,
387,0.333,1,1.000,1,1,5,3.500,0,0.000,5,3.286,9,3,1,0,
388,0.250,1,1.000,1,1,0,0.000,0,0.000,5,3.500,5,4,0,0,
389,0.306,2,1.500,4,2,1,1.000,2,1.500,2,1.200,4,7,3,1,
390,0.417,6,3.500,2,1,1,1.000,6,4.250,6,3.500,6,9,1,0,
391,0.333,1,1.000,2,2,3,2.000,1,1.000,4,2.429,8,4,1,1,
392,0.417,2,1.500,2,1,1,1.000,5,3.250,5,2.667,5,10,2,0,
393,0.694,9,3.667,3,2,3,1.714,5,2.900,6,4.024,12,13,3,1,
394,0.944,2,1.500,2,1,5,2.786,3,1.800,6,4.668,19,15,3,2,
395,0.861,4,2.500,2,1,2,1.200,5,2.778,6,4.414,14,17,4,1,
396,0.222,2,1.333,12,8,0,0.000,2,1.333,4,2.200,2,6,0,2,
397,0.333,1,1.000,1,1,1,1.000,0,0.000,6,3.636,7,5,1,0,
398,1.000,2,1.500,4,2,6,3.600,6,3.077,6,4.713,20,16,3,3,
399,0.750,1,1.000,1,1,4,2.000,1,1.000,6,3.508,15,12,4,2,
400,0.861,2,1.400,5,3,5,3.000,2,1.600,6,4.493,19,12,3,2,
401,1.000,3,2.000,2,1,6,3.583,4,2.556,6,4.713,21,15,4,2,
402,0.417,1,1.000,3,3,3,3.000,1,1.000,5,2.600,6,9,0,2,
403,0.639,2,1.333,3,2,2,1.333,5,2.500,6,3.681,10,13,2,2,
404,0.611,4,2.500,2,1,3,2.500,4,2.667,6,3.688,10,12,1,2,
405,0.583,2,1.500,2,1,1,1.000,2,2.000,5,2.500,11,10,5,0,
406,0.250,1,1.000,2,2,0,0.000,1,1.000,3,2.000,2,7,0,1,
407,0.917,1,1.000,4,4,6,3.500,5,2.533,6,4.537,16,17,2,4,
408,0.972,1,1.000,1,1,4,2.000,5,2.923,6,4.657,19,16,4,2,
409,0.333,1,1.000,2,2,4,3.000,2,1.500,5,2.875,6,6,0,1,
410,0.306,1,1.000,2,2,0,0.000,1,1.000,4,2.500,7,4,0,1,
411,0.222,1,1.000,2,2,0,0.000,1,1.000,4,2.667,1,7,0,1,
412,0.278,1,1.000,1,1,1,1.000,0,0.000,2,1.400,8,2,3,0,
413,0.778,6,2.667,3,2,3,1.750,6,3.615,6,4.495,11,17,2,1,
414,0.583,5,3.000,2,1,1,1.000,5,3.400,6,3.769,8,13,2,1,
415,0.694,2,1.250,4,3,3,2.000,3,1.571,6,3.919,10,15,1,4,
416,0.972,2,1.333,3,2,3,1.667,6,4.066,6,4.657,12,23,3,3,
417,0.250,4,3.000,5,1,1,1.000,2,1.500,2,1.500,3,6,1,1,
418,0.694,1,1.000,5,5,6,3.667,5,2.750,6,4.135,10,15,0,4,
419,0.500,2,1.667,3,1,1,1.000,4,2.333,6,3.742,8,10,1,1,
420,0.611,2,1.800,5,1,2,1.200,4,2.250,6,3.333,11,11,4,1,
421,0.389,2,1.500,2,1,1,1.000,2,1.500,3,1.714,5,9,2,1,
422,0.472,2,1.500,4,2,2,1.250,2,1.667,5,2.500,9,8,3,1,
423,0.556,1,1.000,2,2,1,1.000,4,2.000,5,2.950,8,12,2,2,
424,0.333,2,1.500,4,2,1,1.000,3,1.750,4,2.125,5,7,1,2,
425,0.806,3,2.000,2,1,5,3.000,4,2.286,6,4.440,15,14,2,2,
426,0.222,1,1.000,2,2,0,0.000,1,1.000,2,1.500,3,5,0,1,
427,0.528,3,2.000,2,1,4,2.333,2,1.333,6,3.217,9,10,1,2,
428,0.444,2,1.333,3,2,3,2.000,4,2.333,5,2.867,6,10,1,2,
429,0.278,1,1.000,1,1,1,1.000,0,0.000,4,2.000,4,6,2,0,
430,0.278,1,1.000,1,1,3,2.000,0,0.000,4,2.750,7,3,1,0,
431,0.528,2,1.500,2,1,3,1.667,1,1.000,6,3.391,13,6,3,1,
432,0.417,2,1.333,3,2,2,1.500,2,2.000,6,2.600,10,5,2,0,
433,0.667,2,1.333,3,2,2,1.333,5,2.750,6,4.000,11,13,2,2,
434,0.333,1,1.000,3,3,0,0.000,1,1.000,5,2.333,4,8,0,3,
435,0.361,2,1.333,3,2,1,1.000,3,2.000,4,2.375,4,9,1,1,
436,0.444,2,1.250,4,3,3,2.000,2,1.667,4,2.143,7,9,1,1,
437,0.278,1,1.000,1,1,2,1.500,0,0.000,2,1.500,6,4,2,0,
438,0.333,2,1.400,5,3,1,1.000,2,1.667,2,1.400,5,7,2,1,
439,0.722,2,1.500,2,1,6,3.062,4,2.500,6,4.013,17,9,5,1,
440,0.333,1,1.000,2,2,3,2.000,2,1.500,3,1.833,7,5,1,1,
441,0.472,2,1.500,2,1,1,1.000,2,2.000,4,2.000,9,8,4,0,
442,0.333,4,2.500,2,1,0,0.000,4,2.000,5,2.875,5,7,0,2,
443,0.778,1,1.000,2,2,4,1.900,2,1.500,6,3.931,15,13,4,2,
444,0.444,3,1.667,3,2,4,2.600,3,2.000,6,4.000,10,6,1,1,
445,0.389,1,1.000,1,1,1,1.000,2,1.500,4,1.889,7,7,3,1,
446,0.583,1,1.000,3,3,2,1.500,3,1.750,6,3.757,11,10,1,2,
447,0.778,1,1.000,3,3,5,3.158,2,1.250,6,4.186,16,12,2,3,
448,0.750,2,1.250,4,3,5,3.000,3,1.667,6,3.938,18,9,3,3,
449,0.556,1,1.000,2,2,2,2.000,3,2.000,6,3.538,6,14,0,2,
450,0.778,2,1.750,4,1,4,2.000,4,2.000,6,4.198,12,16,3,2,
451,0.694,2,1.667,3,1,6,3.421,2,1.667,6,4.128,17,8,3,1,
452,0.306,4,2.500,2,1,1,1.000,1,1.000,6,3.000,6,5,1,1,
453,0.556,1,1.000,2,2,3,2.000,2,1.400,6,3.095,8,12,1,3,
454,0.611,2,1.667,3,1,1,1.000,5,2.667,6,3.941,9,13,2,1,
455,0.750,2,1.333,3,2,6,3.973,2,1.333,6,4.323,19,8,2,2,
456,0.333,1,1.000,1,1,4,2.500,0,0.000,4,2.600,8,4,1,0,
457,0.861,2,1.500,2,1,5,2.933,2,1.333,6,4.511,18,13,3,2,
458,0.361,1,1.000,2,2,1,1.000,2,1.500,2,1.600,5,8,1,1,
459,0.417,1,1.000,1,1,1,1.000,1,1.000,4,2.167,5,10,1,1,
460,0.583,2,1.250,4,3,2,1.200,2,1.333,5,2.864,13,8,4,2,
461,0.278,5,3.667,3,1,0,0.000,5,5.000,5,3.200,4,6,0,0,
462,0.417,1,1.000,2,2,1,1.000,2,1.600,6,2.750,6,9,1,2,
463,0.528,2,1.500,2,1,4,1.875,2,2.000,4,2.308,14,5,4,0,
464,0.278,1,1.000,4,4,2,1.500,1,1.000,4,2.000,6,4,1,2,
465,0.667,1,1.000,2,2,2,1.500,5,2.846,6,3.737,8,16,1,2,
466,0.583,1,1.000,2,2,4,2.100,1,1.000,6,3.686,14,7,3,1,
467,0.528,2,1.333,3,2,6,3.667,4,2.000,6,3.556,10,9,1,2,
468,0.250,2,1.500,2,1,1,1.000,1,1.000,4,1.750,4,5,2,1,
469,0.528,6,3.500,2,1,1,1.000,4,2.571,5,2.650,6,13,2,2,
470,0.972,2,1.200,5,4,4,2.556,5,2.769,6,4.657,13,22,1,5,
471,0.806,3,1.500,4,3,5,2.900,3,1.600,6,4.250,16,13,1,3,
472,0.389,2,1.333,6,4,1,1.000,3,1.750,4,2.500,6,8,1,2,
473,0.444,2,1.500,2,1,2,1.500,3,2.000,6,3.000,7,9,1,1,
474,0.778,2,1.500,2,1,4,2.125,5,2.789,6,4.142,11,17,3,3,
475,0.778,1,1.000,1,1,6,3.348,6,3.667,6,4.364,18,10,3,1,
476,0.333,1,1.000,1,1,3,1.667,0,0.000,5,2.800,9,3,2,0,
477,0.528,2,1.333,3,2,1,1.000,3,2.429,6,3.860,7,12,1,0,
478,0.639,2,1.500,4,2,4,2.111,2,1.400,6,3.167,14,9,3,3,
479,0.333,1,1.000,1,1,1,1.000,1,1.000,6,2.429,7,5,2,1,
480,0.611,1,1.000,2,2,3,2.000,3,1.500,6,3.459,9,13,1,4,
481,0.472,1,1.000,3,3,5,4.500,4,2.429,5,3.517,7,10,0,1,
482,0.722,2,1.333,3,2,5,2.923,3,2.000,6,4.111,15,11,2,2,
483,1.000,1,1.000,1,1,6,3.737,6,3.536,6,4.713,16,20,2,4,
484,0.750,1,1.000,2,2,4,2.750,6,3.000,6,4.229,8,19,0,3,
485,0.556,1,1.000,1,1,0,0.000,6,3.125,6,3.500,8,12,0,2,
486,0.444,1,1.000,2,2,5,2.600,2,1.500,6,3.333,10,6,2,1,
487,0.583,3,2.000,2,1,4,2.167,2,1.500,6,4.038,14,7,2,1,
488,0.667,2,1.333,3,2,1,1.000,6,3.929,6,4.193,8,16,2,0,
489,0.667,8,4.500,2,1,5,3.000,5,3.500,6,4.067,15,9,3,0,
490,0.806,1,1.000,3,3,6,3.000,6,3.211,6,4.361,11,18,2,3,
491,0.861,2,1.333,3,2,6,3.820,2,1.667,6,4.468,23,8,4,1,
492,0.917,2,1.250,4,3,4,2.429,6,3.483,6,4.550,13,20,1,5,
493,0.278,2,1.500,2,1,4,2.000,3,2.500,4,2.200,6,4,2,0,
494,0.472,2,1.500,2,1,1,1.000,2,1.500,3,1.571,8,9,3,1,
495,0.667,1,1.000,4,4,6,3.875,2,1.333,6,4.160,13,11,0,4,
496,0.667,1,1.000,2,2,3,1.500,2,1.500,6,3.282,12,12,4,2,
497,0.417,1,1.000,2,2,2,2.000,2,1.500,5,3.235,6,9,0,1,
498,0.361,3,1.667,6,4,1,1.000,3,1.667,3,1.667,6,7,1,2,
499,0.944,1,1.000,3,3,6,3.941,5,2.545,6,4.668,18,16,1,4,
500,0.583,1,1.000,2,2,3,1.800,3,2.000,6,3.769,13,8,2,1,
501,0.750,2,1.250,4,3,4,2.500,6,2.947,6,4.137,9,18,0,4,
502,0.917,1,1.000,3,3,6,3.692,6,3.043,6,4.477,13,20,1,5,
503,0.639,1,1.000,3,3,5,2.833,2,1.200,6,3.463,12,11,1,4,
504,0.417,1,1.000,1,1,2,1.500,2,1.500,5,2.500,8,7,1,1,
505,0.806,4,2.000,3,2,4,2.000,5,3.091,6,4.283,15,14,4,1,
506,0.417,4,2.500,2,1,1,1.000,4,2.667,4,2.286,6,9,1,1,
507,0.278,5,3.000,2,1,1,1.000,1,1.000,3,1.600,4,6,2,1,
508,0.917,2,1.333,6,4,6,2.583,5,2.600,6,4.530,16,17,3,3,
509,0.611,1,1.000,3,3,3,2.600,2,1.250,6,3.514,10,12,0,3,
510,0.417,4,2.500,2,1,3,2.000,1,1.000,4,2.692,6,9,1,2,
511,0.556,1,1.000,1,1,4,2.500,3,2.000,6,3.389,10,10,1,1,
512,0.333,1,1.000,1,1,3,3.000,0,0.000,6,4.182,7,5,0,0,
513,0.278,1,1.000,2,2,2,2.000,1,1.000,3,2.000,7,3,0,1,
514,0.750,1,1.000,2,2,3,2.000,3,1.800,6,4.207,15,12,2,2,
515,0.306,1,1.000,2,2,5,3.000,1,1.000,5,3.000,8,3,0,1,
516,0.861,2,1.500,2,1,6,3.391,4,1.833,6,4.435,19,12,3,3,
517,0.444,1,1.000,2,2,2,1.333,1,1.000,5,2.692,7,9,2,2,
518,0.278,1,1.000,2,2,2,1.500,1,1.000,3,1.750,4,6,1,1,
519,0.417,1,1.000,1,1,2,1.500,1,1.000,6,3.231,9,6,1,1,
520,0.361,2,1.333,3,2,2,1.500,4,3.000,5,2.800,5,8,1,0,
521,0.667,3,2.000,3,1,1,1.000,5,2.500,6,3.945,9,15,3,1,
522,0.611,1,1.000,2,2,3,2.000,1,1.000,6,4.018,11,11,1,2,
523,0.972,2,1.500,2,1,5,2.944,5,2.750,6,4.657,19,16,3,3,
524,0.472,1,1.000,3,3,3,2.000,3,1.600,6,3.000,8,9,1,3,
525,0.250,1,1.000,1,1,3,2.000,0,0.000,6,3.750,5,4,1,0,
526,0.944,2,1.333,3,2,5,2.455,5,2.636,6,4.668,17,17,3,2,
527,1.000,2,1.250,4,3,6,4.100,4,2.100,6,4.713,21,15,2,4,
528,0.556,1,1.000,2,2,4,1.857,1,1.000,6,3.259,14,6,3,1,
529,0.278,1,1.000,8,8,0,0.000,1,1.000,3,1.500,4,6,0,3,
530,0.278,4,2.500,2,1,2,1.500,3,2.500,3,2.000,4,6,1,0,
531,0.528,1,1.000,2,2,1,1.000,5,3.143,5,2.909,9,10,3,1,
532,0.333,1,1.000,2,2,3,3.000,3,2.000,4,2.750,4,8,0,1,
533,0.778,2,1.400,5,3,5,2.583,6,3.000,6,4.233,15,13,2,2,
534,0.444,2,1.200,5,4,1,1.000,1,1.000,1,1.000,8,8,2,3,
535,0.583,2,1.500,2,1,1,1.000,6,3.727,6,3.838,8,13,3,1,
536,0.667,1,1.000,1,1,5,3.125,1,1.000,6,3.944,13,11,2,1,
537,0.306,1,1.000,2,2,4,2.667,1,1.000,5,2.800,6,5,1,1,
538,0.861,1,1.000,3,3,6,3.250,6,3.429,6,4.567,16,15,2,2,
539,0.694,2,1.250,4,3,5,2.545,2,1.250,5,3.310,17,8,2,3,
540,0.667,4,2.000,3,2,2,1.500,3,1.800,6,3.926,12,12,2,2,
541,0.583,1,1.000,1,1,4,2.125,1,1.000,6,3.345,14,7,3,1,
542,0.417,2,1.500,4,2,2,1.500,3,2.000,5,2.727,6,9,1,1,
543,0.611,1,1.000,2,2,5,3.300,2,1.333,6,3.795,14,8,1,2,
544,0.250,2,1.250,4,3,0,0.000,2,1.667,2,1.750,1,8,0,1,
545,0.583,3,2.000,4,2,1,1.000,4,2.833,5,2.588,10,11,4,1,
546,0.444,1,1.000,3,3,4,2.800,1,1.000,5,2.714,10,6,0,2,
547,0.667,1,1.000,1,1,1,1.000,4,2.500,6,3.222,10,14,4,1,
548,0.333,1,1.000,3,3,3,2.000,1,1.000,5,2.143,9,3,1,2,
549,0.917,2,1.500,2,1,5,2.818,6,3.350,6,4.588,16,17,2,3,
550,0.944,2,1.500,2,1,6,3.457,4,2.625,6,4.601,21,13,5,1,
551,0.278,1,1.000,3,3,2,1.500,1,1.000,2,1.400,5,5,1,2,
552,0.528,1,1.000,1,1,4,3.000,1,1.000,6,4.102,11,8,0,1,
553,0.500,1,1.000,2,2,4,3.333,2,1.250,6,3.607,9,9,0,3,
554,0.306,4,3.000,3,1,1,1.000,4,4.000,4,2.333,5,6,1,0,
555,0.667,2,1.600,5,2,4,2.286,3,1.833,6,4.081,11,13,2,2,
556,0.833,2,1.333,3,2,5,2.867,5,2.800,6,4.361,16,14,3,2,
557,0.306,3,1.667,3,2,1,1.000,3,2.500,4,2.500,3,8,1,0,
558,0.417,1,1.000,1,1,1,1.000,1,1.000,5,2.692,9,6,2,2,
559,0.750,1,1.000,1,1,6,2.950,3,3.000,6,4.328,18,9,4,0,
560,0.333,1,1.000,1,1,0,0.000,1,1.000,6,3.750,5,7,0,1,
561,0.250,1,1.000,3,3,2,1.500,1,1.000,2,1.250,4,5,1,2,
562,1.000,2,1.400,5,3,6,3.773,5,2.833,6,4.713,21,15,3,3,
563,0.889,2,1.500,2,1,4,2.600,6,4.000,6,4.545,11,21,1,4,
564,0.944,2,1.333,3,2,4,2.462,5,3.000,6,4.668,17,17,4,1,
565,0.639,4,2.000,3,2,4,2.500,4,2.375,6,3.731,11,12,1,3,
566,0.361,2,1.500,2,1,1,1.000,4,4.000,5,2.857,5,8,2,0,
567,0.722,4,2.500,2,1,4,2.250,6,3.444,6,4.116,9,17,2,2,
568,0.667,1,1.000,3,3,5,2.750,4,2.000,6,3.225,10,14,1,4,
569,0.722,2,1.333,6,4,2,1.250,4,2.000,6,3.903,12,14,3,3,
570,0.306,1,1.000,4,4,2,2.000,1,1.000,2,1.400,4,7,0,3,
571,0.417,1,1.000,3,3,2,2.000,2,1.250,5,2.545,7,8,0,3,
572,0.583,1,1.000,2,2,6,3.727,3,2.500,6,3.895,12,9,0,0,
573,0.694,1,1.000,5,5,3,2.000,4,2.000,6,4.066,11,14,1,4,
574,0.639,2,1.667,3,1,5,2.500,3,1.600,6,3.474,11,12,3,3,
575,0.333,1,1.000,2,2,0,0.000,5,3.333,5,3.500,2,10,0,2,
576,0.583,1,1.000,1,1,6,2.833,2,1.500,6,3.318,11,10,2,1,
577,0.889,3,2.000,3,1,6,3.667,3,2.000,6,4.481,23,9,5,1,
578,0.306,2,1.500,4,2,1,1.000,2,1.500,3,1.600,5,6,2,1,
579,0.278,2,1.333,3,2,0,0.000,2,2.000,6,4.429,6,4,0,0,
580,0.500,2,1.750,4,1,3,1.667,2,1.333,5,2.500,7,11,2,2,
581,0.250,1,1.000,4,4,1,1.000,1,1.000,3,1.500,5,4,1,2,
582,0.278,1,1.000,4,4,0,0.000,1,1.000,3,1.750,6,4,0,2,
583,0.833,1,1.000,2,2,5,2.692,3,1.600,6,4.177,18,12,3,3,
584,0.528,2,1.500,4,2,4,2.400,2,1.500,6,3.455,11,8,1,2,
585,0.639,2,1.500,2,1,3,1.800,5,2.857,6,4.031,11,12,2,1,
586,0.583,2,1.500,2,1,2,1.333,4,2.333,6,3.312,11,10,2,1,
587,0.806,2,1.500,2,1,6,3.308,6,2.909,6,4.266,15,14,3,3,
588,0.333,1,1.000,1,1,4,2.833,0,0.000,5,3.111,9,3,1,0,
589,0.889,1,1.000,2,2,6,4.000,4,2.143,6,4.601,20,12,1,3,
590,0.250,1,1.000,1,1,0,0.000,0,0.000,5,4.000,4,5,0,0,
591,0.917,2,1.333,3,2,5,3.000,5,2.444,6,4.678,16,17,1,3,
592,0.944,2,1.500,2,1,5,2.905,5,2.889,6,4.731,20,14,3,1,
593,0.361,2,1.500,2,1,1,1.000,1,1.000,5,2.889,6,7,1,1,
594,0.417,2,1.500,6,3,1,1.000,2,1.250,3,1.375,6,9,3,3,
595,0.889,1,1.000,5,5,4,3.000,6,3.040,6,4.505,11,21,0,6,
596,0.389,5,3.000,2,1,1,1.000,4,2.500,5,2.846,5,9,1,1,
597,0.500,3,1.750,4,2,2,1.333,3,1.750,5,2.182,8,10,2,2,
598,0.611,1,1.000,3,3,2,1.500,5,2.750,6,3.562,7,15,1,3,
599,0.750,2,1.500,4,2,4,2.000,5,2.846,6,4.245,13,14,3,1,
600,0.361,1,1.000,2,2,2,2.000,1,1.000,4,2.750,8,5,0,1,
601,0.861,2,1.500,2,1,4,2.286,5,2.600,6,4.428,14,17,2,4,
602,0.306,1,1.000,2,2,0,0.000,1,1.000,4,2.500,4,7,0,1,
603,0.500,1,1.000,1,1,3,1.600,2,2.000,6,3.150,11,7,3,0,
604,0.611,1,1.000,2,2,6,3.562,2,2.000,6,4.222,16,6,1,0,
605,0.417,3,1.667,3,2,1,1.000,3,2.000,5,2.667,8,7,1,1,
606,0.889,1,1.000,3,3,5,3.333,6,2.909,6,4.601,12,20,0,4,
607,0.278,2,1.333,3,2,1,1.000,2,2.000,4,2.800,4,6,1,0,
608,0.806,1,1.000,1,1,3,1.500,5,2.900,6,4.417,14,15,3,1,
609,0.222,1,1.000,1,1,4,2.500,0,0.000,4,2.333,5,3,1,0,
610,0.417,1,1.000,2,2,2,1.333,2,2.000,5,2.643,8,7,2,0,
611,0.889,1,1.000,3,3,6,3.865,5,2.333,6,4.571,20,12,3,2,
612,0.778,2,1.500,2,1,5,3.000,2,1.400,6,4.132,16,12,2,3,
613,0.389,2,1.333,3,2,2,1.500,2,1.333,5,2.500,5,9,1,2,
614,0.556,3,2.000,3,1,2,1.200,3,2.000,5,2.700,11,9,4,1,
615,0.611,2,1.500,2,1,2,1.333,3,2.000,6,4.000,12,10,2,1,
616,0.861,2,1.500,2,1,6,3.300,6,3.000,6,4.567,13,18,2,2,
617,0.250,1,1.000,1,1,4,2.250,0,0.000,4,2.250,8,1,2,0,
618,0.222,1,1.000,2,2,1,1.000,1,1.000,4,2.250,4,4,1,1,
619,0.722,2,1.250,4,3,5,3.143,4,2.000,6,4.172,15,11,2,2,
620,0.333,1,1.000,1,1,1,1.000,0,0.000,5,2.667,7,5,2,0,
621,0.333,1,1.000,2,2,0,0.000,3,2.333,3,2.333,3,9,0,0,
622,0.667,2,1.667,3,1,4,1.600,4,2.400,6,3.815,11,13,4,2,
623,0.889,2,1.500,4,2,6,2.857,5,2.643,6,4.469,16,16,3,3,
624,0.750,1,1.000,2,2,6,3.944,1,1.000,6,4.313,17,10,0,3,
625,0.750,2,1.333,3,2,2,1.500,4,2.182,6,4.011,10,17,2,3,
626,0.944,2,1.400,5,3,6,3.286,5,2.286,6,4.575,17,17,2,4,
627,0.250,1,1.000,2,2,1,1.000,1,1.000,5,2.750,5,4,1,1,
628,0.778,2,1.500,2,1,6,3.429,5,2.700,6,4.401,15,13,1,2,
629,0.389,1,1.000,1,1,4,2.500,2,1.500,6,3.643,8,6,1,1,
630,0.306,2,1.333,3,2,2,1.250,2,2.000,3,1.857,7,4,3,0,
631,0.944,1,1.000,1,1,6,3.158,6,3.167,6,4.601,17,17,3,3,
632,0.806,2,1.333,3,2,5,3.182,5,3.000,6,4.457,14,15,2,2,
633,0.528,3,1.667,3,2,4,2.000,3,2.000,5,3.048,12,7,2,1,
634,0.889,1,1.000,3,3,5,2.545,5,2.545,6,4.362,16,16,3,3,
635,0.306,2,1.625,8,3,2,2.000,2,2.000,2,2.000,5,6,0,0,
636,0.444,1,1.000,2,2,2,1.667,4,3.000,6,3.556,8,8,1,0,
637,0.639,2,1.400,5,3,4,2.500,2,1.200,6,3.233,12,11,1,4,
638,0.278,1,1.000,2,2,2,1.500,1,1.000,3,1.750,6,4,1,1,
639,0.806,3,2.000,2,1,4,2.375,4,2.222,6,4.303,15,14,2,3,
640,0.694,1,1.000,2,2,3,1.750,2,1.667,6,4.297,13,12,2,1,
641,0.917,1,1.000,2,2,6,3.176,6,3.294,6,4.678,17,16,2,2,
