n,density,max_cycle,nb_sym,nb_sym_transcient,nb_sym_cycle,ratio_sym,ratio_sym_transcient,ratio_sym_cycle,mat,
3766,0.918,1,0,0,0,0.5357142857142856,0.5348571428571428,0.5714285714285714,"[1.0; 1.0; 1.0; 1.0; -1.0; 0.0; 0.0; 1.0; -1.0; -1.0; 0.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 0.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0]",
3767,0.673,4,0,0,0,0.2991071428571428,0.295005807200929,0.4,"[0.0; 1.0; 0.0; 0.0; -1.0; 1.0; 0.0; -1.0; 0.0; -1.0; 1.0; 0.0; 1.0; -1.0; -1.0; 1.0; 0.0; 0.0; 1.0; 1.0; 1.0; 1.0; -1.0; 0.0; 1.0; 0.0; 0.0; -1.0; 1.0; 1.0; 1.0; 0.0; -1.0; 1.0; -1.0; -1.0; 0.0; -1.0; 1.0; -1.0; 0.0; -1.0; 0.0; 1.0; 1.0; 0.0; 1.0; 1.0; -1.0]",
3768,0.531,2,0,0,0,0.6964285714285703,0.6964285714285706,0.6964285714285715,"[0.0; -1.0; 1.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; 1.0; 1.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; -1.0; 1.0; 1.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0]",
3769,0.918,2,4,4,0,0.7075892857142851,0.7073170731707312,0.7142857142857142,"[1.0; 1.0; 0.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 0.0; -1.0; 0.0; -1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 0.0; -1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0]",
3770,0.551,2,0,0,0,0.5535714285714286,0.5563298490127757,0.48571428571428565,"[0.0; -1.0; 0.0; -1.0; -1.0; -1.0; 0.0; -1.0; 0.0; 1.0; -1.0; -1.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 1.0; 0.0; 1.0; -1.0; 1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 1.0; 1.0; -1.0; -1.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; -1.0]",
3771,0.939,2,0,0,0,0.5044642857142858,0.5048426150121065,0.5,"[1.0; 0.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 0.0; 1.0; -1.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 0.0; -1.0; -1.0; 1.0; 1.0]",
3772,0.837,2,0,0,0,0.32812499999999983,0.32903981264636983,0.30952380952380953,"[1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 0.0; 1.0; -1.0; 1.0; 0.0; 0.0; -1.0; 0.0; -1.0; -1.0; 1.0; 0.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 0.0; -1.0; -1.0; -1.0; 0.0; 1.0; -1.0; -1.0; -1.0; 0.0; 1.0; 1.0]",
3773,0.959,1,0,0,0,0.4955357142857143,0.4988479262672811,0.39285714285714285,"[1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; 1.0; 0.0; 0.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; 1.0]",
3774,0.878,4,0,0,0,0.44866071428571436,0.449648711943794,0.42857142857142855,"[1.0; 1.0; 1.0; -1.0; 0.0; 1.0; 0.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 0.0; -1.0; -1.0; 0.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 0.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 0.0; 1.0; -1.0]",
3775,0.367,1,0,0,0,0.49999999999999994,0.5005714285714284,0.4761904761904762,"[1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; -1.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; -1.0; -1.0; 0.0; 0.0; -1.0; 1.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0]",
3776,0.939,2,0,0,0,0.34598214285714296,0.3467741935483871,0.3214285714285714,"[-1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 0.0; 1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 0.0; 1.0; -1.0; 1.0; -1.0; -1.0; 0.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; 1.0; 1.0]",
3777,0.347,1,0,0,0,0.46428571428571436,0.4648526077097507,0.42857142857142855,"[0.0; 1.0; 0.0; 0.0; -1.0; 1.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0]",
3778,0.755,1,0,0,0,0.20758928571428556,0.20809898762654652,0.14285714285714285,"[0.0; 0.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; 0.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; -1.0; 1.0; 0.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 1.0; 0.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 0.0; -1.0; 0.0; 1.0; -1.0; -1.0; 0.0; -1.0; 0.0; -1.0]",
3779,0.306,2,0,0,0,0.6428571428571421,0.6416464891041159,0.6571428571428571,"[0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; -1.0; 1.0; 1.0; 0.0; -1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0]",
3780,0.367,1,0,0,0,0.38392857142857145,0.3843537414965987,0.3571428571428571,"[0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; -1.0; 0.0; -1.0; 1.0; -1.0; 0.0; 0.0; -1.0; 1.0; -1.0; -1.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0]",
3781,0.224,1,0,0,0,0.28571428571428553,0.2868391451068614,0.14285714285714285,"[0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]",
3782,0.265,1,0,0,0,0.214285714285714,0.214285714285714,0.21428571428571427,"[0.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0]",
3783,0.694,3,0,0,0,0.42857142857142866,0.4285714285714287,0.4285714285714285,"[-1.0; 1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 0.0; 1.0; 1.0; -1.0; 1.0; 1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; -1.0; 1.0; 0.0; 1.0; -1.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; -1.0; -1.0; 1.0; -1.0; 0.0; 1.0; 1.0; -1.0; -1.0; -1.0]",
3784,0.429,1,0,0,0,0.6607142857142848,0.6592505854800929,0.6904761904761906,"[1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; -1.0; 1.0; 1.0; 1.0; 0.0; 1.0; 0.0; 1.0; -1.0; 1.0; 1.0; -1.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0]",
3785,0.347,1,0,0,0,0.5000000000000003,0.5011337868480729,0.42857142857142855,"[1.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 1.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0]",
3786,0.490,2,0,0,0,0.4464285714285717,0.4458525345622122,0.4642857142857143,"[0.0; 0.0; 1.0; 1.0; 0.0; -1.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 1.0; 1.0; 0.0; 1.0; 1.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; -1.0; 0.0; 0.0; 1.0; -1.0; -1.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 1.0]",
3787,0.347,1,0,0,0,0.23214285714285682,0.23172103487064086,0.2857142857142857,"[0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 1.0; 0.0; -1.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; -1.0; 1.0; 0.0]",
3788,0.714,5,0,0,0,0.5267857142857143,0.524609843937575,0.5555555555555556,"[1.0; 0.0; -1.0; 0.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 0.0; 1.0; 0.0; 0.0; 1.0; -1.0; -1.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 1.0; -1.0; -1.0; 0.0; 1.0; 0.0; 1.0; 0.0; -1.0; -1.0; 0.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 0.0; 1.0; -1.0; 1.0; 1.0; 1.0]",
3789,0.755,2,0,0,0,0.43303571428571425,0.43202764976958524,0.4642857142857143,"[-1.0; -1.0; 1.0; 0.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 0.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 1.0; -1.0; 0.0; 1.0; -1.0; 0.0; 0.0; -1.0; 1.0; 0.0; -1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 0.0; 0.0; -1.0; -1.0; -1.0; 0.0; 1.0; -1.0; 0.0; -1.0; 1.0; 1.0; -1.0; 1.0; 0.0; 0.0]",
3790,0.306,5,0,0,0,0.3392857142857143,0.34192037470725994,0.28571428571428564,"[0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0]",
3791,0.265,1,0,0,0,0.4642857142857147,0.46252927400468413,0.49999999999999994,"[1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; -1.0]",
3792,1.000,1,0,0,0,0.43749999999999994,0.43982002249718777,0.14285714285714285,"[-1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; -1.0]",
3793,0.571,2,0,0,0,0.3928571428571427,0.3919999999999998,0.42857142857142855,"[0.0; 0.0; 1.0; 0.0; 1.0; 0.0; -1.0; 1.0; 0.0; 1.0; 1.0; -1.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 1.0; -1.0; 1.0; -1.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 1.0; -1.0; 1.0; 0.0; -1.0; 0.0; -1.0; 1.0; 1.0; -1.0; 0.0; 1.0; 0.0; 1.0; 1.0; -1.0; 0.0; 0.0]",
3794,0.327,2,0,0,0,0.6071428571428568,0.6023809523809521,0.6785714285714286,"[0.0; 0.0; 0.0; 0.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0]",
3795,0.857,2,0,0,0,0.31919642857142827,0.3193960511033679,0.3142857142857143,"[-1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 0.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 0.0; 0.0; 1.0; -1.0; 1.0; 0.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 0.0; 1.0; -1.0; -1.0; 1.0; -1.0; 0.0; -1.0]",
3796,0.735,1,2,2,0,0.6093749999999997,0.607709750566893,0.7142857142857142,"[1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 0.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 0.0; 0.0; -1.0; 1.0; 0.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 0.0; 1.0; -1.0; 0.0; 0.0; -1.0; 1.0; 0.0; -1.0; -1.0; -1.0; 1.0; 1.0; 0.0]",
3797,0.857,1,0,0,0,0.5267857142857142,0.5268571428571429,0.5238095238095238,"[1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 0.0; -1.0; 0.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 0.0; -1.0; 0.0; 1.0; 0.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 0.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 0.0; -1.0; 1.0; 1.0; -1.0; 1.0]",
3798,0.265,1,0,0,0,0.46428571428571414,0.4695550351288054,0.35714285714285715,"[0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0]",
3799,0.347,5,0,0,0,0.44642857142857156,0.44761904761904775,0.42857142857142855,"[0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 1.0; -1.0; 0.0; 0.0; -1.0; 1.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0]",
3800,0.347,1,0,0,0,0.42857142857142855,0.42857142857142855,0.42857142857142855,"[0.0; -1.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0; -1.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 1.0; 0.0]",
3801,0.306,2,0,0,0,0.5535714285714282,0.554285714285714,0.5238095238095238,"[-1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 1.0; 1.0; 1.0; 1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0]",
3802,0.265,1,0,0,0,0.5714285714285711,0.5737142857142853,0.4761904761904762,"[1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0]",
3803,0.245,2,0,0,0,0.5892857142857141,0.5925465838509316,0.5604395604395604,"[0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0]",
3804,1.000,1,0,0,0,0.6718749999999991,0.6726659167604041,0.5714285714285714,"[-1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 1.0; -1.0; 1.0; 1.0; -1.0; -1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0]",
3805,0.878,2,0,0,0,0.4107142857142856,0.4078341013824883,0.49999999999999994,"[-1.0; 1.0; 0.0; 1.0; -1.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 0.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 1.0; -1.0; 1.0; 1.0; 0.0; 0.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 0.0; 1.0; -1.0; 1.0; 0.0; 1.0; 1.0]",
3806,0.408,1,0,0,0,0.5714285714285712,0.5714285714285712,0.5714285714285714,"[-1.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; -1.0; 1.0; -1.0; 0.0; 0.0; 1.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; 1.0; -1.0; 1.0; 1.0; 0.0]",
3807,0.755,1,14,13,1,0.7343749999999992,0.735362997658079,0.7142857142857143,"[1.0; -1.0; -1.0; -1.0; 1.0; -1.0; 0.0; 1.0; -1.0; 1.0; 0.0; -1.0; 1.0; 0.0; -1.0; 1.0; 1.0; 0.0; 1.0; 1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 1.0; -1.0; 1.0; 0.0; 0.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 0.0; 1.0; 0.0; 0.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0]",
3808,0.367,1,0,0,0,0.3035714285714286,0.30545876887340295,0.2571428571428571,"[1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 1.0; -1.0; 0.0; -1.0; 0.0; 1.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0]",
3809,0.245,1,0,0,0,0.3928571428571429,0.3937007874015749,0.2857142857142857,"[0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0]",
3810,0.592,4,0,0,0,0.294642857142857,0.2961672473867594,0.2571428571428571,"[-1.0; -1.0; -1.0; 0.0; 1.0; -1.0; 1.0; 0.0; -1.0; 0.0; -1.0; -1.0; -1.0; 1.0; -1.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 1.0; 1.0; -1.0; -1.0; 0.0; -1.0; 0.0; -1.0; -1.0; 1.0; 0.0; -1.0; 1.0; 0.0; 0.0; -1.0]",
3811,0.306,1,0,0,0,0.4107142857142857,0.41282339707536553,0.14285714285714285,"[0.0; -1.0; 1.0; 1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; -1.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0]",
3812,0.306,2,0,0,0,0.4285714285714287,0.4285714285714287,0.4285714285714286,"[1.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0]",
3813,0.286,2,16,14,2,0.8214285714285704,0.8220140515222472,0.8095238095238096,"[-1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0]",
